,dataExtracao,regiao,latitude,longitude,num,porcentagem,incidencia,obitos,porcentagem obitos
0,2020-05-05,SUDOESTE,"-15,848741","-48,067949",398,23.3,47.97,9,2.3
1,2020-05-05,Águas Claras,"-15,835755","-48,023704",184,10.8,107.83,4,2.2
2,2020-05-05,Recanto das Emas,"-15,91697","-48,101851",28,1.6,21.14,1,3.6
3,2020-05-05,Samambaia,"-15,874647","-48,101735",72,4.2,29.39,3,4.2
4,2020-05-05,Taguatinga,"-15,829303","-48,055925",71,4.2,34.11,1,1.4
5,2020-05-05,Vicente Pires,"-15,80135","-48,029207",43,2.5,58.54,0,0.0
6,2020-05-05,CENTRAL,"-15,787416","-47,904364",432,25.3,110.01,3,0.7
7,2020-05-05,Plano Piloto,"-15,79558","-47,880991",248,14.5,107.68,1,0.4
8,2020-05-05,Sudoeste/Octogonal,"-15,791981","-47,929973",56,3.3,101.34,1,1.8
9,2020-05-05,Cruzeiro,"-15,783461","-47,935849",18,1.1,58.34,0,0.0
10,2020-05-05,Lago Norte,"-15,716136","-47,872314",27,1.6,72.72,0,0.0
11,2020-05-05,Lago Sul,"-15,866769","-47,863069",82,4.8,270.45,1,1.2
12,2020-05-05,Varjão do Torto,"-15,709046","-47,878307",1,0.1,11.33,0,0.0
13,2020-05-05,CENTRO SUL,"-15,832904","-47,964603",178,10.4,46.74,8,4.5
14,2020-05-05,Candangolândia,"-15,850394","-47,948315",4,0.2,24.48,0,0.0
15,2020-05-05,Parkway,"-15,912218","-47,958777",23,1.3,99.75,0,0.0
16,2020-05-05,Guará,"-15,819059","-47,97966",90,5.3,64.03,4,4.4
17,2020-05-05,Núcleo Bandeirante,"-15,872164","-47,968502",14,0.8,58.29,1,7.1
18,2020-05-05,Riacho Fundo I,"-15,882885","-48,016893",22,1.3,50.21,2,9.1
19,2020-05-05,Riacho Fundo II,"-15,924313","-48,037374",10,0.6,10.68,0,0.0
20,2020-05-05,SCIA (Estrutural),"-15,783705","-47,987222",14,0.8,38.07,1,7.1
21,2020-05-05,SIA,"-15,802812","-47,960215",1,0.1,38.15,0,0.0
22,2020-05-05,NORTE,"-15,661909","-47,813598",91,5.3,25.63,1,1.1
23,2020-05-05,Fercal,"-15,598803","-47,86915",0,0.0,0.00,0,0.0
24,2020-05-05,Planaltina,"-15,713838","-47,520359",46,2.7,23.46,1,2.2
25,2020-05-05,Sobradinho I,"-15,653501","-47,802874",39,2.3,54.80,0,0.0
26,2020-05-05,Sobradinho II,"-15,621837","-47,803434",6,0.4,7.66,0,0.0
27,2020-05-05,SUL,"-16,025131","-48,051063",95,5.6,34.80,6,6.3
28,2020-05-05,Gama,"-15,99793","-48,145463",58,3.4,40.37,4,6.9
29,2020-05-05,Santa Maria,"-16,024697","-47,990179",37,2.2,28.62,2,5.4
30,2020-05-05,OESTE,"-15,76191","-48,139419",97,5.7,19.10,5,5.2
31,2020-05-05,Brazlândia,"-15,631225","-48,131325",18,1.1,28.11,0,0.0
32,2020-05-05,Ceilândia,"-15,817297","-48,170523",79,4.6,17.80,5,6.3
33,2020-05-05,LESTE,"-15,835614","-47,715819",385,22.6,122.78,2,0.5
34,2020-05-05,Itapoã,"-15,744747","-47,764271",5,0.3,7.72,0,0.0
35,2020-05-05,Paranoá,"-15,931541","-47,525609",10,0.6,13.39,0,0.0
36,2020-05-05,São Sebastião,"-15,934012","-47,756858",45,2.6,38.80,0,0.0
37,2020-05-05,Jardim Botânico,"-15,855691","-47,809974",35,2.1,60.20,2,5.7
38,2020-05-05,População Privada de Liberdade,"-15,90473","-47,80732",290,17.0,2159.99,0,0.0
39,2020-05-05,RA em Investigação,nan,nan,31,1.8,0,0.0,
