,dataExtracao,regiao,latitude,longitude,num,porcentagem,incidencia,obitos,porcentagem obitos
0,2020-04-18,SUDOESTE,"-15,848741","-48,067949",152,20.6,18.32,0,0
1,2020-04-18,Águas Claras,"-15,835755","-48,023704",76,10.3,44.54,0,0
2,2020-04-18,Recanto das Emas,"-15,91697","-48,101851",6,0.8,4.53,0,0
3,2020-04-18,Samambaia,"-15,874647","-48,101735",21,2.8,8.57,0,0
4,2020-04-18,Taguatinga,"-15,829303","-48,055925",24,3.3,11.53,0,0
5,2020-04-18,Vicente Pires,"-15,80135","-48,029207",25,3.4,34.04,0,0
6,2020-04-18,CENTRAL,"-15,787416","-47,904364",325,44.1,82.76,0,0
7,2020-04-18,Plano Piloto,"-15,79558","-47,880991",186,25.2,80.76,0,0
8,2020-04-18,Sudoeste/Octogonal,"-15,791981","-47,929973",42,5.7,76.01,0,0
9,2020-04-18,Cruzeiro,"-15,783461","-47,935849",11,1.5,35.65,0,0
10,2020-04-18,Lago Norte,"-15,716136","-47,872314",21,2.8,56.56,0,0
11,2020-04-18,Lago Sul,"-15,866769","-47,863069",65,8.8,214.38,0,0
12,2020-04-18,Varjão do Torto,"-15,709046","-47,878307",0,0.0,0.00,0,0
13,2020-04-18,CENTRO SUL,"-15,832904","-47,964603",72,9.8,18.91,0,0
14,2020-04-18,Candangolândia,"-15,850394","-47,948315",0,0.0,0.00,0,0
15,2020-04-18,Parkway,"-15,912218","-47,958777",11,1.5,47.71,0,0
16,2020-04-18,Guará,"-15,819059","-47,97966",42,5.7,29.88,0,0
17,2020-04-18,Núcleo Bandeirante,"-15,872164","-47,968502",9,1.2,37.47,0,0
18,2020-04-18,Riacho Fundo I,"-15,882885","-48,016893",4,0.5,9.13,0,0
19,2020-04-18,Riacho Fundo II,"-15,924313","-48,037374",1,0.1,1.07,0,0
20,2020-04-18,SCIA (Estrutural),"-15,783705","-47,987222",5,0.7,13.60,0,0
21,2020-04-18,NORTE,"-15,661909","-47,813598",27,3.7,7.61,0,0
22,2020-04-18,Fercal,"-15,598803","-47,86915",0,0.0,0.00,0,0
23,2020-04-18,Planaltina,"-15,713838","-47,520359",9,1.2,4.59,0,0
24,2020-04-18,Sobradinho I,"-15,653501","-47,802874",17,2.3,23.89,0,0
25,2020-04-18,Sobradinho II,"-15,621837","-47,803434",1,0.1,1.28,0,0
26,2020-04-18,SUL,"-16,025131","-48,051063",34,4.6,12.46,0,0
27,2020-04-18,Gama,"-15,99793","-48,145463",21,2.8,14.61,0,0
28,2020-04-18,Santa Maria,"-16,024697","-47,990179",13,1.8,10.06,0,0
29,2020-04-18,LESTE,"-15,835614","-47,715819",98,13.3,31.25,0,0
30,2020-04-18,Jardim Botânico,"-15,855691","-47,809974",15,2.0,25.80,0,0
31,2020-04-18,Itapoã,"-15,744747","-47,764271",1,0.1,1.54,0,0
32,2020-04-18,Paranoá,"-15,931541","-47,525609",3,0.4,4.02,0,0
33,2020-04-18,São Sebastião,"-15,934012","-47,756858",79,10.7,68.11,0,0
34,2020-04-18,OESTE,"-15,76191","-48,139419",29,3.9,5.71,0,0
35,2020-04-18,Brazlândia,"-15,631225","-48,131325",1,0.1,1.56,0,0
36,2020-04-18,Ceilândia,"-15,817297","-48,170523",28,3.8,6.31,0,0
