,dataExtracao,regiao,latitude,longitude,num,porcentagem,incidencia,obitos,porcentagem obitos
0,2020-06-24,SUDOESTE,"-15,848741","-48,067949",7914,23.9,953.87,128,1.6
1,2020-06-24,Águas Claras,"-15,835755","-48,023704",1409,4.3,825.73,11,0.8
2,2020-06-24,Recanto das Emas,"-15,91697","-48,101851",932,2.8,703.68,25,2.7
3,2020-06-24,Samambaia,"-15,874647","-48,101735",2382,7.2,972.40,43,1.8
4,2020-06-24,Taguatinga,"-15,829303","-48,055925",2689,8.1,1291,41,1.5
5,2020-06-24,Vicente Pires,"-15,80135","-48,029207",502,1.5,683.44,8,1.6
6,2020-06-24,CENTRAL,"-15,787416","-47,904364",4372,13.2,1113,42,1.0
7,2020-06-24,Plano Piloto,"-15,79558","-47,880991",2730,8.2,1185,26,1.0
8,2020-06-24,Sudoeste/Octogonal,"-15,791981","-47,929973",517,1.6,935.61,7,1.4
9,2020-06-24,Cruzeiro,"-15,783461","-47,935849",285,0.9,923.71,0,0.0
10,2020-06-24,Lago Norte,"-15,716136","-47,872314",322,1.0,867.29,2,0.6
11,2020-06-24,Lago Sul,"-15,866769","-47,863069",476,1.4,1569,6,1.3
12,2020-06-24,Varjão do Torto,"-15,709046","-47,878307",42,0.1,475.71,1,0.0
13,2020-06-24,CENTRO SUL,"-15,832904","-47,964603",3521,10.6,924.64,53,1.5
14,2020-06-24,Candangolândia,"-15,850394","-47,948315",211,0.6,1291,4,1.9
15,2020-06-24,Parkway,"-15,912218","-47,958777",199,0.6,863.04,3,1.5
16,2020-06-24,Guará,"-15,819059","-47,97966",1289,3.9,917.05,21,1.6
17,2020-06-24,Núcleo Bandeirante,"-15,872164","-47,968502",285,0.9,1186,6,2.1
18,2020-06-24,Riacho Fundo I,"-15,882885","-48,016893",722,2.2,1647,8,1.1
19,2020-06-24,Riacho Fundo II,"-15,924313","-48,037374",314,0.9,335.41,1,0.3
20,2020-06-24,SCIA (Estrutural),"-15,783705","-47,987222",481,1.5,1308,10,2.1
21,2020-06-24,SIA,"-15,802812","-47,960215",20,0.1,763.07,0,0.0
22,2020-06-24,NORTE,"-15,661909","-47,813598",2579,7.8,726.47,43,1.7
23,2020-06-24,Fercal,"-15,598803","-47,86915",21,0.1,221.71,0,0.0
24,2020-06-24,Planaltina,"-15,713838","-47,520359",1153,3.5,588.01,26,2.3
25,2020-06-24,Sobradinho I,"-15,653501","-47,802874",1201,3.6,1687,15,1.2
26,2020-06-24,Sobradinho II,"-15,621837","-47,803434",204,0.6,260.59,2,1.0
27,2020-06-24,SUL,"-16,025131","-48,051063",3080,9.3,1128,41,1.3
28,2020-06-24,Gama,"-15,99793","-48,145463",1814,5.5,1262,23,1.3
29,2020-06-24,Santa Maria,"-16,024697","-47,990179",1266,3.8,979.34,18,1.4
30,2020-06-24,OESTE,"-15,76191","-48,139419",5736,17.3,1129,114,2.0
31,2020-06-24,Brazlândia,"-15,631225","-48,131325",546,1.6,852.77,9,1.6
32,2020-06-24,Ceilândia,"-15,817297","-48,170523",5190,15.7,1169,105,2.0
33,2020-06-24,LESTE,"-15,835614","-47,715819",3343,10.1,1066,28,0.8
34,2020-06-24,Itapoã,"-15,744747","-47,764271",494,1.5,762.97,3,0.6
35,2020-06-24,Paranoá,"-15,931541","-47,525609",1324,4.0,1772,8,0.6
36,2020-06-24,São Sebastião,"-15,934012","-47,756858",1114,3.4,960.44,12,1.1
37,2020-06-24,Jardim Botânico,"-15,855691","-47,809974",411,1.2,706.94,2,0.5
38,2020-06-24,População Privada de Liberdade,"-15,90473","-47,80732",1202,3.6,8952,3,0.2
39,2020-06-24,RA em Investigação,nan,nan,1349,4.1,0,0.0,
