,dataExtracao,regiao,latitude,longitude,num,porcentagem,incidencia,obitos,porcentagem obitos
0,2020-05-02,SUDOESTE,"-15,848741","-48,067949",333,22.2,40.14,8,2.4
1,2020-05-02,Águas Claras,"-15,835755","-48,023704",159,10.6,93.18,4,2.5
2,2020-05-02,Recanto das Emas,"-15,91697","-48,101851",21,1.4,15.86,1,4.8
3,2020-05-02,Samambaia,"-15,874647","-48,101735",57,3.8,23.27,2,3.5
4,2020-05-02,Taguatinga,"-15,829303","-48,055925",58,3.9,27.86,1,1.7
5,2020-05-02,Vicente Pires,"-15,80135","-48,029207",38,2.5,51.73,0,0.0
6,2020-05-02,CENTRAL,"-15,787416","-47,904364",406,27.1,103.39,3,0.7
7,2020-05-02,Plano Piloto,"-15,79558","-47,880991",234,15.6,101.60,1,0.4
8,2020-05-02,Sudoeste/Octogonal,"-15,791981","-47,929973",54,3.6,97.72,1,1.9
9,2020-05-02,Cruzeiro,"-15,783461","-47,935849",14,0.9,45.37,0,0.0
10,2020-05-02,Lago Norte,"-15,716136","-47,872314",23,1.5,61.95,0,0.0
11,2020-05-02,Lago Sul,"-15,866769","-47,863069",79,5.3,260.55,1,1.3
12,2020-05-02,Varjão do Torto,"-15,709046","-47,878307",2,0.1,22.65,0,0.0
13,2020-05-02,CENTRO SUL,"-15,832904","-47,964603",154,10.3,40.44,8,5.2
14,2020-05-02,Candangolândia,"-15,850394","-47,948315",4,0.3,24.48,0,0.0
15,2020-05-02,Parkway,"-15,912218","-47,958777",20,1.3,86.74,0,0.0
16,2020-05-02,Guará,"-15,819059","-47,97966",73,4.9,51.94,4,5.5
17,2020-05-02,Núcleo Bandeirante,"-15,872164","-47,968502",13,0.9,54.12,1,7.7
18,2020-05-02,Riacho Fundo I,"-15,882885","-48,016893",17,1.1,38.80,2,11.8
19,2020-05-02,Riacho Fundo II,"-15,924313","-48,037374",7,0.5,7.48,0,0.0
20,2020-05-02,SCIA (Estrutural),"-15,783705","-47,987222",19,1.3,51.67,1,5.3
21,2020-05-02,NORTE,"-15,661909","-47,813598",76,5.1,21.41,1,1.3
22,2020-05-02,Fercal,"-15,598803","-47,86915",0,0.0,0.00,0,0.0
23,2020-05-02,Planaltina,"-15,713838","-47,520359",36,2.4,18.36,1,2.8
24,2020-05-02,Sobradinho I,"-15,653501","-47,802874",35,2.3,49.18,0,0.0
25,2020-05-02,Sobradinho II,"-15,621837","-47,803434",5,0.3,6.39,0,0.0
26,2020-05-02,SUL,"-16,025131","-48,051063",82,5.5,30.04,6,7.3
27,2020-05-02,Gama,"-15,99793","-48,145463",50,3.3,34.80,4,8.0
28,2020-05-02,Santa Maria,"-16,024697","-47,990179",32,2.1,24.75,2,6.3
29,2020-05-02,OESTE,"-15,76191","-48,139419",81,5.4,15.95,4,4.9
30,2020-05-02,Brazlândia,"-15,631225","-48,131325",10,0.7,15.62,0,0.0
31,2020-05-02,Ceilândia,"-15,817297","-48,170523",71,4.7,16.00,4,5.6
32,2020-05-02,LESTE,"-15,835614","-47,715819",367,24.5,117.04,2,0.5
33,2020-05-02,Itapoã,"-15,744747","-47,764271",4,0.3,6.18,0,0.0
34,2020-05-02,Paranoá,"-15,931541","-47,525609",11,0.7,14.73,0,0.0
35,2020-05-02,São Sebastião,"-15,934012","-47,756858",44,2.9,37.93,0,0.0
36,2020-05-02,Jardim Botânico,"-15,855691","-47,809974",29,1.9,49.88,2,6.9
37,2020-05-02,População Privada de Liberdade,"-15,90473","-47,80732",279,18.6,2078.06,0,0.0
