,dataExtracao,regiao,latitude,longitude,num,porcentagem,incidencia,obitos,porcentagem obitos
0,2020-06-08,SUDOESTE,"-15,848741","-48,067949",3407,22.3,410.64,63,1.8
1,2020-06-08,Águas Claras,"-15,835755","-48,023704",650,4.2,380.93,11,1.7
2,2020-06-08,Recanto das Emas,"-15,91697","-48,101851",360,2.4,271.81,13,3.6
3,2020-06-08,Samambaia,"-15,874647","-48,101735",1011,6.6,412.72,26,2.6
4,2020-06-08,Taguatinga,"-15,829303","-48,055925",1175,7.7,564.42,12,1.0
5,2020-06-08,Vicente Pires,"-15,80135","-48,029207",211,1.4,287.26,1,0.5
6,2020-06-08,CENTRAL,"-15,787416","-47,904364",2172,14.2,553.10,19,0.9
7,2020-06-08,Plano Piloto,"-15,79558","-47,880991",1344,8.8,583.56,11,0.8
8,2020-06-08,Sudoeste/Octogonal,"-15,791981","-47,929973",255,1.7,461.47,4,1.6
9,2020-06-08,Cruzeiro,"-15,783461","-47,935849",128,0.8,414.86,0,0.0
10,2020-06-08,Lago Norte,"-15,716136","-47,872314",170,1.1,457.89,1,0.6
11,2020-06-08,Lago Sul,"-15,866769","-47,863069",263,1.7,867.41,3,1.1
12,2020-06-08,Varjão do Torto,"-15,709046","-47,878307",12,0.1,135.92,0,0.0
13,2020-06-08,CENTRO SUL,"-15,832904","-47,964603",1669,10.9,438.29,28,1.7
14,2020-06-08,Candangolândia,"-15,850394","-47,948315",56,0.4,342.76,1,1.8
15,2020-06-08,Parkway,"-15,912218","-47,958777",91,0.6,394.66,1,1.1
16,2020-06-08,Guará,"-15,819059","-47,97966",636,4.2,452.48,11,1.7
17,2020-06-08,Núcleo Bandeirante,"-15,872164","-47,968502",138,0.9,574.55,3,2.2
18,2020-06-08,Riacho Fundo I,"-15,882885","-48,016893",271,1.8,618.51,7,2.6
19,2020-06-08,Riacho Fundo II,"-15,924313","-48,037374",94,0.6,100.41,1,1.1
20,2020-06-08,SCIA (Estrutural),"-15,783705","-47,987222",366,2.4,995.38,4,1.1
21,2020-06-08,SIA,"-15,802812","-47,960215",17,0.1,648.61,0,0.0
22,2020-06-08,NORTE,"-15,661909","-47,813598",1209,7.9,340.56,19,1.6
23,2020-06-08,Fercal,"-15,598803","-47,86915",16,0.1,168.92,0,0.0
24,2020-06-08,Planaltina,"-15,713838","-47,520359",587,3.8,299.36,12,2.0
25,2020-06-08,Sobradinho I,"-15,653501","-47,802874",540,3.5,758.80,7,1.3
26,2020-06-08,Sobradinho II,"-15,621837","-47,803434",66,0.4,84.31,0,0.0
27,2020-06-08,SUL,"-16,025131","-48,051063",1331,8.7,487.62,17,1.3
28,2020-06-08,Gama,"-15,99793","-48,145463",766,5.0,533.10,10,1.3
29,2020-06-08,Santa Maria,"-16,024697","-47,990179",565,3.7,437.07,7,1.2
30,2020-06-08,OESTE,"-15,76191","-48,139419",2362,15.4,465.10,48,2.0
31,2020-06-08,Brazlândia,"-15,631225","-48,131325",272,1.8,424.82,3,1.1
32,2020-06-08,Ceilândia,"-15,817297","-48,170523",2090,13.7,470.91,45,2.2
33,2020-06-08,LESTE,"-15,835614","-47,715819",1309,8.6,417.46,11,0.8
34,2020-06-08,Itapoã,"-15,744747","-47,764271",174,1.1,268.74,1,0.6
35,2020-06-08,Paranoá,"-15,931541","-47,525609",493,3.2,660.06,3,0.6
36,2020-06-08,São Sebastião,"-15,934012","-47,756858",475,3.1,409.53,3,0.6
37,2020-06-08,Jardim Botânico,"-15,855691","-47,809974",167,1.1,287.25,2,1.2
38,2020-06-08,População Privada de Liberdade,"-15,90473","-47,80732",850,5.6,6331.00,2,0.2
39,2020-06-08,RA em Investigação,nan,nan,997,6.5,0,0.0,
