,dataExtracao,regiao,latitude,longitude,num,porcentagem,incidencia,obitos,porcentagem obitos
0,2020-04-09,SUDOESTE,"-15,848741","-48,067949",108,22.2,13.02,0,0
1,2020-04-09,Águas Claras,"-15,835755","-48,023704",59,12.1,34.58,0,0
2,2020-04-09,Recanto das Emas,"-15,91697","-48,101851",0,0.0,0.00,0,0
3,2020-04-09,Samambaia,"-15,874647","-48,101735",13,2.7,5.31,0,0
4,2020-04-09,Taguatinga,"-15,829303","-48,055925",15,3.1,7.21,0,0
5,2020-04-09,Vicente Pires,"-15,80135","-48,029207",21,4.3,28.59,0,0
6,2020-04-09,CENTRAL,"-15,787416","-47,904364",269,55.3,68.50,0,0
7,2020-04-09,Plano Piloto,"-15,79558","-47,880991",149,30.7,64.70,0,0
8,2020-04-09,Sudoeste/Octogonal,"-15,791981","-47,929973",36,7.4,65.15,0,0
9,2020-04-09,Cruzeiro,"-15,783461","-47,935849",8,1.6,25.93,0,0
10,2020-04-09,Lago Norte,"-15,716136","-47,872314",16,3.3,43.10,0,0
11,2020-04-09,Lago Sul,"-15,866769","-47,863069",60,12.3,197.89,0,0
12,2020-04-09,Varjão do Torto,"-15,709046","-47,878307",0,0.0,0.00,0,0
13,2020-04-09,CENTRO SUL,"-15,832904","-47,964603",44,9.1,11.55,0,0
14,2020-04-09,Candangolândia,"-15,850394","-47,948315",0,0.0,0.00,0,0
15,2020-04-09,Parkway,"-15,912218","-47,958777",8,1.6,34.70,0,0
16,2020-04-09,Guará,"-15,819059","-47,97966",30,6.2,21.34,0,0
17,2020-04-09,Núcleo Bandeirante,"-15,872164","-47,968502",5,1.0,20.82,0,0
18,2020-04-09,Riacho Fundo I,"-15,882885","-48,016893",1,0.2,2.28,0,0
19,2020-04-09,Riacho Fundo II,"-15,924313","-48,037374",0,0.0,0.00,0,0
20,2020-04-09,SCIA (Estrutural),"-15,783705","-47,987222",0,0.0,0.00,0,0
21,2020-04-09,NORTE,"-15,661909","-47,813598",12,2.5,3.38,0,0
22,2020-04-09,Fercal,"-15,598803","-47,86915",0,0.0,0.00,0,0
23,2020-04-09,Planaltina,"-15,713838","-47,520359",1,0.2,0.51,0,0
24,2020-04-09,Sobradinho I,"-15,653501","-47,802874",10,2.1,14.05,0,0
25,2020-04-09,Sobradinho II,"-15,621837","-47,803434",1,0.2,1.28,0,0
26,2020-04-09,SUL,"-16,025131","-48,051063",21,4.3,7.69,0,0
27,2020-04-09,Gama,"-15,99793","-48,145463",15,3.1,10.44,0,0
28,2020-04-09,Santa Maria,"-16,024697","-47,990179",6,1.2,4.64,0,0
29,2020-04-09,LESTE,"-15,835614","-47,715819",19,3.9,6.06,0,0
30,2020-04-09,Jardim Botânico,"-15,855691","-47,809974",12,2.5,20.64,0,0
31,2020-04-09,Itapoã,"-15,744747","-47,764271",1,0.2,1.54,0,0
32,2020-04-09,Paranoá,"-15,931541","-47,525609",2,0.4,2.68,0,0
33,2020-04-09,São Sebastião,"-15,934012","-47,756858",4,0.8,3.45,0,0
34,2020-04-09,OESTE,"-15,76191","-48,139419",13,2.7,2.56,0,0
35,2020-04-09,Brazlândia,"-15,631225","-48,131325",0,0.0,0.00,0,0
36,2020-04-09,Ceilândia,"-15,817297","-48,170523",13,2.7,2.93,0,0
