,dataExtracao,regiao,latitude,longitude,num,porcentagem,incidencia,obitos,porcentagem obitos
0,2020-06-10,SUDOESTE,"-15,848741","-48,067949",3927,22.4,473.32,68,1.7
1,2020-06-10,Águas Claras,"-15,835755","-48,023704",753,4.3,441.29,10,1.3
2,2020-06-10,Recanto das Emas,"-15,91697","-48,101851",438,2.5,330.70,13,3.0
3,2020-06-10,Samambaia,"-15,874647","-48,101735",1137,6.5,464.16,28,2.5
4,2020-06-10,Taguatinga,"-15,829303","-48,055925",1337,7.6,642.24,14,1.0
5,2020-06-10,Vicente Pires,"-15,80135","-48,029207",262,1.5,356.70,3,1.1
6,2020-06-10,CENTRAL,"-15,787416","-47,904364",2505,14.3,637.89,22,0.9
7,2020-06-10,Plano Piloto,"-15,79558","-47,880991",1549,8.8,672.57,12,0.8
8,2020-06-10,Sudoeste/Octogonal,"-15,791981","-47,929973",303,1.7,548.34,5,1.7
9,2020-06-10,Cruzeiro,"-15,783461","-47,935849",154,0.9,499.12,0,0.0
10,2020-06-10,Lago Norte,"-15,716136","-47,872314",193,1.1,519.84,1,0.5
11,2020-06-10,Lago Sul,"-15,866769","-47,863069",291,1.7,959.76,4,1.4
12,2020-06-10,Varjão do Torto,"-15,709046","-47,878307",15,0.1,169.89,0,0.0
13,2020-06-10,CENTRO SUL,"-15,832904","-47,964603",1958,11.2,514.18,30,1.5
14,2020-06-10,Candangolândia,"-15,850394","-47,948315",71,0.4,434.57,1,1.4
15,2020-06-10,Parkway,"-15,912218","-47,958777",106,0.6,459.71,1,0.9
16,2020-06-10,Guará,"-15,819059","-47,97966",728,4.1,517.93,12,1.6
17,2020-06-10,Núcleo Bandeirante,"-15,872164","-47,968502",155,0.9,645.32,3,1.9
18,2020-06-10,Riacho Fundo I,"-15,882885","-48,016893",377,2.1,860.44,7,1.9
19,2020-06-10,Riacho Fundo II,"-15,924313","-48,037374",108,0.6,115.36,1,0.9
20,2020-06-10,SCIA (Estrutural),"-15,783705","-47,987222",395,2.3,1074.25,5,1.3
21,2020-06-10,SIA,"-15,802812","-47,960215",18,0.1,686.76,0,0.0
22,2020-06-10,NORTE,"-15,661909","-47,813598",1414,8.1,398.30,21,1.5
23,2020-06-10,Fercal,"-15,598803","-47,86915",17,0.1,179.48,0,0.0
24,2020-06-10,Planaltina,"-15,713838","-47,520359",692,3.9,352.91,14,2.0
25,2020-06-10,Sobradinho I,"-15,653501","-47,802874",625,3.6,878.24,7,1.1
26,2020-06-10,Sobradinho II,"-15,621837","-47,803434",80,0.5,102.19,0,0.0
27,2020-06-10,SUL,"-16,025131","-48,051063",1603,9.1,587.27,20,1.2
28,2020-06-10,Gama,"-15,99793","-48,145463",937,5.3,652.11,12,1.3
29,2020-06-10,Santa Maria,"-16,024697","-47,990179",666,3.8,515.20,8,1.2
30,2020-06-10,OESTE,"-15,76191","-48,139419",2794,15.9,550.16,57,2.0
31,2020-06-10,Brazlândia,"-15,631225","-48,131325",324,1.8,506.04,4,1.2
32,2020-06-10,Ceilândia,"-15,817297","-48,170523",2470,14.1,556.53,53,2.1
33,2020-06-10,LESTE,"-15,835614","-47,715819",1548,8.8,493.68,14,0.9
34,2020-06-10,Itapoã,"-15,744747","-47,764271",213,1.2,328.97,2,0.9
35,2020-06-10,Paranoá,"-15,931541","-47,525609",579,3.3,775.20,3,0.5
36,2020-06-10,São Sebastião,"-15,934012","-47,756858",563,3.2,485.40,5,0.9
37,2020-06-10,Jardim Botânico,"-15,855691","-47,809974",193,1.1,331.97,2,1.0
38,2020-06-10,População Privada de Liberdade,"-15,90473","-47,80732",872,5.0,6494.86,2,0.2
39,2020-06-10,RA em Investigação,nan,nan,922,5.3,0,0.0,
