,dataExtracao,regiao,latitude,longitude,num,porcentagem,incidencia,obitos,porcentagem obitos
0,2020-04-24,SUDOESTE,"-15,848741","-48,067949",197,21.1,23.74,5,2.5
1,2020-04-24,Águas Claras,"-15,835755","-48,023704",94,10.1,55.09,2,2.1
2,2020-04-24,Recanto das Emas,"-15,91697","-48,101851",14,1.5,10.57,1,7.1
3,2020-04-24,Samambaia,"-15,874647","-48,101735",29,3.1,11.84,1,3.4
4,2020-04-24,Taguatinga,"-15,829303","-48,055925",33,3.5,15.85,1,3.0
5,2020-04-24,Vicente Pires,"-15,80135","-48,029207",27,2.9,36.76,0,0.0
6,2020-04-24,CENTRAL,"-15,787416","-47,904364",350,37.5,89.13,3,0.9
7,2020-04-24,Plano Piloto,"-15,79558","-47,880991",206,22.1,89.44,1,0.5
8,2020-04-24,Sudoeste/Octogonal,"-15,791981","-47,929973",43,4.6,77.82,1,2.3
9,2020-04-24,Cruzeiro,"-15,783461","-47,935849",14,1.5,45.37,0,0.0
10,2020-04-24,Lago Norte,"-15,716136","-47,872314",21,2.3,56.56,0,0.0
11,2020-04-24,Lago Sul,"-15,866769","-47,863069",66,7.1,217.68,1,1.5
12,2020-04-24,Varjão do Torto,"-15,709046","-47,878307",0,0.0,0.00,0,0.0
13,2020-04-24,CENTRO SUL,"-15,832904","-47,964603",102,10.9,26.79,7,6.9
14,2020-04-24,Candangolândia,"-15,850394","-47,948315",2,0.2,12.24,0,0.0
15,2020-04-24,Parkway,"-15,912218","-47,958777",14,1.5,60.72,0,0.0
16,2020-04-24,Guará,"-15,819059","-47,97966",53,5.7,37.71,3,5.7
17,2020-04-24,Núcleo Bandeirante,"-15,872164","-47,968502",11,1.2,45.80,1,9.1
18,2020-04-24,Riacho Fundo I,"-15,882885","-48,016893",6,0.6,13.69,2,33.3
19,2020-04-24,Riacho Fundo II,"-15,924313","-48,037374",4,0.4,4.27,0,0.0
20,2020-04-24,SCIA (Estrutural),"-15,783705","-47,987222",10,1.1,27.20,1,10.0
21,2020-04-24,NORTE,"-15,661909","-47,813598",34,3.6,9.58,0,0.0
22,2020-04-24,Fercal,"-15,598803","-47,86915",0,0.0,0.00,0,0.0
23,2020-04-24,Planaltina,"-15,713838","-47,520359",13,1.4,6.63,0,0.0
24,2020-04-24,Sobradinho I,"-15,653501","-47,802874",19,2.0,26.70,0,0.0
25,2020-04-24,Sobradinho II,"-15,621837","-47,803434",2,0.2,2.55,0,0.0
26,2020-04-24,SUL,"-16,025131","-48,051063",51,5.5,18.68,5,9.8
27,2020-04-24,Gama,"-15,99793","-48,145463",31,3.3,21.57,3,9.7
28,2020-04-24,Santa Maria,"-16,024697","-47,990179",20,2.1,15.47,2,10.0
29,2020-04-24,OESTE,"-15,76191","-48,139419",42,4.5,8.27,4,9.5
30,2020-04-24,Brazlândia,"-15,631225","-48,131325",4,0.4,6.25,0,0.0
31,2020-04-24,Ceilândia,"-15,817297","-48,170523",38,4.1,8.56,4,10.5
32,2020-04-24,LESTE,"-15,835614","-47,715819",157,16.8,50.07,2,1.3
33,2020-04-24,Itapoã,"-15,744747","-47,764271",1,0.1,1.54,0,0.0
34,2020-04-24,Paranoá,"-15,931541","-47,525609",3,0.3,4.02,0,0.0
35,2020-04-24,São Sebastião,"-15,934012","-47,756858",23,2.5,19.83,0,0.0
36,2020-04-24,Jardim Botânico,"-15,855691","-47,809974",19,2.0,32.68,2,10.5
37,2020-04-24,População Privada de Liberdade,"-15,90473","-47,80732",111,11.9,826.75,0,0.0
