,dataExtracao,regiao,latitude,longitude,num,porcentagem,incidencia,obitos,porcentagem obitos
0,2020-06-07,SUDOESTE,"-15,848741","-48,067949",3349,22.3,403.65,59,1.8
1,2020-06-07,Águas Claras,"-15,835755","-48,023704",652,4.3,382.10,11,1.7
2,2020-06-07,Recanto das Emas,"-15,91697","-48,101851",352,2.3,265.77,13,3.7
3,2020-06-07,Samambaia,"-15,874647","-48,101735",989,6.6,403.74,25,2.5
4,2020-06-07,Taguatinga,"-15,829303","-48,055925",1150,7.7,552.41,9,0.8
5,2020-06-07,Vicente Pires,"-15,80135","-48,029207",206,1.4,280.46,1,0.5
6,2020-06-07,CENTRAL,"-15,787416","-47,904364",2169,14.4,552.33,19,0.9
7,2020-06-07,Plano Piloto,"-15,79558","-47,880991",1341,8.9,582.26,11,0.8
8,2020-06-07,Sudoeste/Octogonal,"-15,791981","-47,929973",258,1.7,466.90,4,1.6
9,2020-06-07,Cruzeiro,"-15,783461","-47,935849",125,0.8,405.13,0,0.0
10,2020-06-07,Lago Norte,"-15,716136","-47,872314",169,1.1,455.19,1,0.6
11,2020-06-07,Lago Sul,"-15,866769","-47,863069",264,1.8,870.71,3,1.1
12,2020-06-07,Varjão do Torto,"-15,709046","-47,878307",12,0.1,135.92,0,0.0
13,2020-06-07,CENTRO SUL,"-15,832904","-47,964603",1630,10.9,428.05,27,1.7
14,2020-06-07,Candangolândia,"-15,850394","-47,948315",54,0.4,330.52,1,1.9
15,2020-06-07,Parkway,"-15,912218","-47,958777",90,0.6,390.32,1,1.1
16,2020-06-07,Guará,"-15,819059","-47,97966",624,4.2,443.94,10,1.6
17,2020-06-07,Núcleo Bandeirante,"-15,872164","-47,968502",128,0.9,532.91,3,2.3
18,2020-06-07,Riacho Fundo I,"-15,882885","-48,016893",262,1.7,597.97,7,2.7
19,2020-06-07,Riacho Fundo II,"-15,924313","-48,037374",94,0.6,100.41,1,1.1
20,2020-06-07,SCIA (Estrutural),"-15,783705","-47,987222",361,2.4,981.78,4,1.1
21,2020-06-07,SIA,"-15,802812","-47,960215",17,0.1,648.61,0,0.0
22,2020-06-07,NORTE,"-15,661909","-47,813598",1179,7.9,332.11,18,1.5
23,2020-06-07,Fercal,"-15,598803","-47,86915",16,0.1,168.92,0,0.0
24,2020-06-07,Planaltina,"-15,713838","-47,520359",578,3.8,294.77,11,1.9
25,2020-06-07,Sobradinho I,"-15,653501","-47,802874",519,3.5,729.29,7,1.3
26,2020-06-07,Sobradinho II,"-15,621837","-47,803434",66,0.4,84.31,0,0.0
27,2020-06-07,SUL,"-16,025131","-48,051063",1297,8.6,475.16,16,1.2
28,2020-06-07,Gama,"-15,99793","-48,145463",748,5.0,520.57,9,1.2
29,2020-06-07,Santa Maria,"-16,024697","-47,990179",549,3.7,424.69,7,1.3
30,2020-06-07,OESTE,"-15,76191","-48,139419",2304,15.3,453.68,46,2.0
31,2020-06-07,Brazlândia,"-15,631225","-48,131325",264,1.8,412.33,3,1.1
32,2020-06-07,Ceilândia,"-15,817297","-48,170523",2040,13.6,459.64,43,2.1
33,2020-06-07,LESTE,"-15,835614","-47,715819",1265,8.4,403.43,11,0.9
34,2020-06-07,Itapoã,"-15,744747","-47,764271",171,1.1,264.10,1,0.6
35,2020-06-07,Paranoá,"-15,931541","-47,525609",471,3.1,630.61,3,0.6
36,2020-06-07,São Sebastião,"-15,934012","-47,756858",454,3.0,391.42,3,0.7
37,2020-06-07,Jardim Botânico,"-15,855691","-47,809974",169,1.1,290.69,2,1.2
38,2020-06-07,População Privada de Liberdade,"-15,90473","-47,80732",809,5.4,6025.62,2,0.2
39,2020-06-07,RA em Investigação,nan,nan,1013,6.7,0,0.0,
