,dataExtracao,regiao,latitude,longitude,num,porcentagem,incidencia,obitos,porcentagem obitos
0,2020-05-17,SUDOESTE,"-15,848741","-48,067949",906,23.1,109.20,16,1.8
1,2020-05-17,Águas Claras,"-15,835755","-48,023704",281,7.2,164.68,5,1.8
2,2020-05-17,Recanto das Emas,"-15,91697","-48,101851",77,2.0,58.14,2,2.6
3,2020-05-17,Samambaia,"-15,874647","-48,101735",246,6.3,100.42,6,2.4
4,2020-05-17,Taguatinga,"-15,829303","-48,055925",241,6.1,115.77,3,1.2
5,2020-05-17,Vicente Pires,"-15,80135","-48,029207",61,1.6,83.05,0,0.0
6,2020-05-17,CENTRAL,"-15,787416","-47,904364",802,20.5,204.23,3,0.4
7,2020-05-17,Plano Piloto,"-15,79558","-47,880991",461,11.8,200.16,1,0.2
8,2020-05-17,Sudoeste/Octogonal,"-15,791981","-47,929973",90,2.3,162.87,1,1.1
9,2020-05-17,Cruzeiro,"-15,783461","-47,935849",40,1.0,129.64,0,0.0
10,2020-05-17,Lago Norte,"-15,716136","-47,872314",70,1.8,188.54,0,0.0
11,2020-05-17,Lago Sul,"-15,866769","-47,863069",137,3.5,451.85,1,0.7
12,2020-05-17,Varjão do Torto,"-15,709046","-47,878307",4,0.1,45.31,0,0.0
13,2020-05-17,CENTRO SUL,"-15,832904","-47,964603",367,9.4,96.38,11,3.0
14,2020-05-17,Candangolândia,"-15,850394","-47,948315",18,0.5,110.17,0,0.0
15,2020-05-17,Parkway,"-15,912218","-47,958777",34,0.9,147.45,0,0.0
16,2020-05-17,Guará,"-15,819059","-47,97966",173,4.4,123.08,5,2.9
17,2020-05-17,Núcleo Bandeirante,"-15,872164","-47,968502",26,0.7,108.25,1,3.8
18,2020-05-17,Riacho Fundo I,"-15,882885","-48,016893",57,1.5,130.09,3,5.3
19,2020-05-17,Riacho Fundo II,"-15,924313","-48,037374",24,0.6,25.64,1,4.2
20,2020-05-17,SCIA (Estrutural),"-15,783705","-47,987222",31,0.8,84.31,1,3.2
21,2020-05-17,SIA,"-15,802812","-47,960215",4,0.1,152.61,0,0.0
22,2020-05-17,NORTE,"-15,661909","-47,813598",267,6.8,75.21,3,1.1
23,2020-05-17,Fercal,"-15,598803","-47,86915",4,0.1,42.23,0,0.0
24,2020-05-17,Planaltina,"-15,713838","-47,520359",137,3.5,69.87,3,2.2
25,2020-05-17,Sobradinho I,"-15,653501","-47,802874",114,2.9,160.19,0,0.0
26,2020-05-17,Sobradinho II,"-15,621837","-47,803434",12,0.3,15.33,0,0.0
27,2020-05-17,SUL,"-16,025131","-48,051063",258,6.6,94.52,8,3.1
28,2020-05-17,Gama,"-15,99793","-48,145463",159,4.1,110.66,4,2.5
29,2020-05-17,Santa Maria,"-16,024697","-47,990179",99,2.5,76.58,4,4.0
30,2020-05-17,OESTE,"-15,76191","-48,139419",366,9.3,72.07,12,3.3
31,2020-05-17,Brazlândia,"-15,631225","-48,131325",49,1.3,76.53,0,0.0
32,2020-05-17,Ceilândia,"-15,817297","-48,170523",317,8.1,71.42,12,3.8
33,2020-05-17,LESTE,"-15,835614","-47,715819",255,6.5,81.32,4,2.0
34,2020-05-17,Itapoã,"-15,744747","-47,764271",18,0.5,27.80,1,5.6
35,2020-05-17,Paranoá,"-15,931541","-47,525609",64,1.6,85.69,0,0.0
36,2020-05-17,São Sebastião,"-15,934012","-47,756858",112,2.9,96.56,1,0.9
37,2020-05-17,Jardim Botânico,"-15,855691","-47,809974",61,1.6,104.92,2,3.3
38,2020-05-17,População Privada de Liberdade,"-15,90473","-47,80732",539,13.8,4014,0,0.0
39,2020-05-17,RA em Investigação,nan,nan,159,4.1,0,0.0,
